index,Source Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow IAT Mean,Flow IAT Std,Flow IAT Min,Fwd IAT Std,Fwd Packets/s,Bwd Packets/s,Min Packet Length,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Std,Label
569,51605,5492792,7,5,358,176.0,230,0,51.14285714,107,0,35.2,499344.7273,1554980.755,1.0,2142493.244,1.274397428,0.910283877,0,0,0,0,1,0,0,0,0,8192,8789,3,20,307114.0,0.0,307114.0,307114.0,0.0,1
983,60769,189253,5,3,776,862.0,776,0,155.2,862,0,287.3333333,27036.14286,42606.43166,50.0,48604.89738,26.41966045,15.85179627,0,0,0,0,1,0,0,0,0,65535,55,1,32,0.0,0.0,0.0,0.0,0.0,1
354,443,38,1,1,0,0.0,0,0,0.0,0,0,0.0,38.0,0.0,38.0,0.0,26315.78947,26315.78947,0,0,0,0,0,1,1,0,1,114,342,0,32,0.0,0.0,0.0,0.0,0.0,1
559,52221,114099,12,8,627,5940.0,389,0,52.25,1765,0,742.5,6005.210526,10042.67518,3.0,15678.17684,105.1718245,70.11454965,0,0,0,0,1,0,0,0,0,65535,972,5,32,0.0,0.0,0.0,0.0,0.0,1
868,57005,231,2,2,56,568.0,28,28,28.0,284,284,284.0,77.0,128.1717598,3.0,0.0,8658.008658,8658.008658,28,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
576,58118,250,2,1,14,0.0,14,0,7.0,0,0,0.0,125.0,62.22539674,81.0,0.0,8000.0,4000.0,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
515,48500,48,1,1,0,0.0,0,0,0.0,0,0,0.0,48.0,0.0,48.0,0.0,20833.33333,20833.33333,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
461,46950,142,1,3,0,0.0,0,0,0.0,0,0,0.0,47.33333333,2.081665999,45.0,0.0,7042.253521,21126.76056,0,0,0,0,0,1,1,0,3,229,395,0,32,0.0,0.0,0.0,0.0,0.0,1
65,58414,277,2,1,14,0.0,14,0,7.0,0,0,0.0,138.5,92.63098834,73.0,0.0,7220.216606,3610.108303,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
881,55970,74,2,0,31,0.0,31,0,15.5,0,0,0.0,74.0,0.0,74.0,0.0,27027.02703,0.0,0,0,1,0,0,1,0,0,0,322,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
942,58013,53856,2,2,68,484.0,34,34,34.0,242,242,242.0,17952.0,31086.84789,4.0,0.0,37.13606655,37.13606655,34,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
876,56684,8074498,9,15,100,188.0,24,0,11.11111111,34,0,12.53333333,351065.1304,909805.1115,4.0,1275553.841,1.114620376,1.857700627,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
808,50252,41,1,1,0,0.0,0,0,0.0,0,0,0.0,41.0,0.0,41.0,0.0,24390.2439,24390.2439,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
346,38796,4529837,5,1,123,46.0,46,0,24.6,46,46,46.0,905967.4,2012075.598,55.0,2248542.137,1.103792476,0.220758495,0,0,1,0,0,1,0,0,0,1132,63,2,32,0.0,0.0,0.0,0.0,0.0,1
158,56198,4307,1,1,0,0.0,0,0,0.0,0,0,0.0,4307.0,0.0,4307.0,0.0,232.1801718,232.1801718,0,1,0,0,0,0,0,0,1,0,0,0,20,0.0,0.0,0.0,0.0,0.0,1
222,62380,162,2,2,84,116.0,42,42,42.0,58,58,58.0,54.0,87.46999486,3.0,0.0,12345.67901,12345.67901,42,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
136,46608,11607996,21,31,2008,2745.0,640,0,95.61904762,976,0,88.5483871,227607.7647,610159.6523,3.0,833541.376,1.809097798,2.67057294,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
212,48712,12288429,23,32,2008,2745.0,640,0,87.30434783,976,0,85.78125,227563.5,627043.802,4.0,821885.6365,1.871679447,2.604075753,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
655,56054,9198971,9,15,98,188.0,20,0,10.88888889,34,0,12.53333333,399955.2609,1038734.904,1.0,1371836.731,0.978370298,1.630617164,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
727,48754,12025538,23,32,2008,2745.0,640,0,87.30434783,976,0,85.78125,222695.1481,613951.9001,17.0,868586.1627,1.912596343,2.661003607,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
533,59448,8966843,9,15,111,188.0,26,0,12.33333333,34,0,12.53333333,389862.7391,1013334.924,3.0,1312326.071,1.003697734,1.672829557,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
724,53538,10130240,9,15,101,188.0,22,0,11.22222222,34,0,12.53333333,440445.2174,1150913.233,2.0,1484973.322,0.888429099,1.480715166,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
712,443,302,3,0,31,0.0,31,0,10.33333333,0,0,0.0,151.0,147.0782105,47.0,147.0782105,9933.774834,0.0,0,0,0,0,0,1,0,0,0,939,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
642,62419,472107,1,1,46,218.0,46,46,46.0,218,218,218.0,472107.0,0.0,472107.0,0.0,2.118163891,2.118163891,46,0,0,0,0,0,0,0,1,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
90,53218,7992335,9,15,105,188.0,26,0,11.66666667,34,0,12.53333333,347492.8261,901136.9312,3.0,1262735.345,1.126078924,1.876798207,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
595,36681,96538,1,1,0,0.0,0,0,0.0,0,0,0.0,96538.0,0.0,96538.0,0.0,10.35861526,10.35861526,0,0,0,0,0,1,1,0,1,304,252,0,32,0.0,0.0,0.0,0.0,0.0,1
294,55920,9231551,9,15,104,188.0,22,0,11.55555556,34,0,12.53333333,401371.7826,1041700.859,3.0,1454641.43,0.974917433,1.624862388,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
751,55564,134,2,0,0,0.0,0,0,0.0,0,0,0.0,134.0,0.0,134.0,0.0,14925.37313,0.0,0,0,0,0,0,1,0,0,0,64209,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
652,47390,99,1,1,0,0.0,0,0,0.0,0,0,0.0,99.0,0.0,99.0,0.0,10101.0101,10101.0101,0,0,0,0,0,1,1,0,1,259,257,0,32,0.0,0.0,0.0,0.0,0.0,0
975,57162,8963979,9,15,111,188.0,31,0,12.33333333,34,0,12.53333333,389738.2174,1017619.773,3.0,1365684.536,1.004018416,1.673364027,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
731,55214,9477891,9,15,100,188.0,23,0,11.11111111,34,0,12.53333333,412082.2174,1071500.108,27.0,1511262.845,0.94957834,1.582630566,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
656,47166,12424521,21,32,2008,2745.0,640,0,95.61904762,976,0,85.78125,238933.0962,648639.157,3.0,906452.3455,1.690206005,2.575552007,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
582,42485,196,2,2,88,188.0,44,44,44.0,94,94,94.0,65.33333333,107.9645003,3.0,0.0,10204.08163,10204.08163,44,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
347,42620,768036,9,10,703,3950.0,267,0,78.11111111,1448,0,395.0,42668.66667,54221.62622,3.0,85043.53727,11.71820071,13.02022301,0,0,0,0,1,0,0,0,1,29200,252,4,32,0.0,0.0,0.0,0.0,0.0,1
531,46720,117,1,1,0,0.0,0,0,0.0,0,0,0.0,117.0,0.0,117.0,0.0,8547.008547,8547.008547,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
927,52654,210,2,1,14,0.0,14,0,7.0,0,0,0.0,105.0,49.49747468,70.0,0.0,9523.809524,4761.904762,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
163,53784,3,2,0,14,0.0,14,0,7.0,0,0,0.0,3.0,0.0,3.0,0.0,666666.6667,0.0,0,0,1,0,0,1,0,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0
565,48884,14456137,22,33,1992,2745.0,640,0,90.54545455,976,0,83.18181818,267706.2407,743244.8024,4.0,1016367.432,1.521845013,2.282767519,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
249,58438,245,2,1,14,0.0,14,0,7.0,0,0,0.0,122.5,81.31727984,65.0,0.0,8163.265306,4081.632653,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
926,443,24802,2,1,0,0.0,0,0,0.0,0,0,0.0,12401.0,17468.36592,49.0,0.0,80.63865817,40.31932909,0,0,0,0,0,1,1,0,0,66,253,0,20,0.0,0.0,0.0,0.0,0.0,1
871,80,64,1,1,0,0.0,0,0,0.0,0,0,0.0,64.0,0.0,64.0,0.0,15625.0,15625.0,0,0,0,0,0,1,1,0,1,905,229,0,32,0.0,0.0,0.0,0.0,0.0,1
436,60145,59302,1,1,44,76.0,44,44,44.0,76,76,76.0,59302.0,0.0,59302.0,0.0,16.86283768,16.86283768,44,0,0,0,0,0,0,0,1,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
95,57540,224,2,1,14,0.0,14,0,7.0,0,0,0.0,112.0,120.2081528,27.0,0.0,8928.571429,4464.285714,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
422,28310,49200,2,2,86,194.0,43,43,43.0,97,97,97.0,16400.0,28402.16916,1.0,0.0,40.6504065,40.6504065,43,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
359,53348,245,2,1,14,0.0,14,0,7.0,0,0,0.0,122.5,57.27564928,82.0,0.0,8163.265306,4081.632653,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
296,49985,116954918,37,46,1113,49461.0,371,0,30.08108108,2920,0,1075.23913,1426279.488,3449300.17,4.0,4645306.958,0.316361215,0.393313943,0,0,0,0,1,0,0,0,1,8192,127,16,20,119648.1667,337676.8032,1191916.0,21965.0,1286690.517,1
987,47678,72,1,1,0,0.0,0,0,0.0,0,0,0.0,72.0,0.0,72.0,0.0,13888.88889,13888.88889,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
551,52102,13942497,22,33,2008,2745.0,640,0,91.27272727,976,0,83.18181818,258194.3889,705446.6828,3.0,995380.2789,1.57790961,2.366864415,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
837,58440,4,2,0,14,0.0,14,0,7.0,0,0,0.0,4.0,0.0,4.0,0.0,500000.0,0.0,0,0,1,0,0,1,0,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0
379,54508,96062492,15,11,1055,1241.0,327,0,70.33333333,292,39,112.8181818,3842499.68,12900000.0,2.0,16800000.0,0.156148354,0.114508793,0,0,1,0,0,1,0,0,0,256,257,5,20,3798227.5,5268919.206,7523916.0,72539.0,20200000.0,1
612,443,50,1,1,0,0.0,0,0,0.0,0,0,0.0,50.0,0.0,50.0,0.0,20000.0,20000.0,0,0,0,0,0,1,0,0,1,122,33304,0,32,0.0,0.0,0.0,0.0,0.0,1
677,50959,195,2,2,70,102.0,35,35,35.0,51,51,51.0,65.0,71.04224096,4.0,0.0,10256.41026,10256.41026,35,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
300,53156,281,2,1,14,0.0,14,0,7.0,0,0,0.0,140.5,33.23401872,117.0,0.0,7117.437722,3558.718861,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
98,54279,270,4,0,46,0.0,46,0,11.5,0,0,0.0,90.0,56.32051136,48.0,56.32051136,14814.81481,0.0,0,0,0,0,0,1,0,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
93,55470,8767618,9,15,105,188.0,24,0,11.66666667,34,0,12.53333333,381200.7826,992240.9339,3.0,1414670.974,1.026504576,1.71084096,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
718,47292,12810750,21,32,2008,2745.0,640,0,95.61904762,976,0,85.78125,246360.5769,663078.0947,3.0,946949.6793,1.639248288,2.497902152,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
230,58085,4894,2,0,0,0.0,0,0,0.0,0,0,0.0,4894.0,0.0,4894.0,0.0,408.6636698,0.0,0,0,0,0,0,1,0,0,0,242,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
900,1475,179,2,2,88,188.0,44,44,44.0,94,94,94.0,59.66666667,97.28480525,3.0,0.0,11173.18436,11173.18436,44,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
2,51366,199291,36,46,871,64624.0,389,0,24.19444444,2896,0,1404.869565,2460.382716,7620.183649,3.0,11206.51919,180.6403701,230.8182507,0,0,0,0,1,0,0,0,1,65535,122,6,32,0.0,0.0,0.0,0.0,0.0,1
925,60176,95656,5,3,670,1196.0,670,0,134.0,1196,0,398.6666667,13665.14286,15316.66091,49.0,12657.24654,52.27063645,31.36238187,0,0,0,0,1,0,0,0,0,65535,947,1,32,0.0,0.0,0.0,0.0,0.0,1
78,443,42,1,1,0,0.0,0,0,0.0,0,0,0.0,42.0,0.0,42.0,0.0,23809.52381,23809.52381,0,0,0,0,0,1,1,0,1,114,406,0,32,0.0,0.0,0.0,0.0,0.0,1
838,443,156,1,1,0,0.0,0,0,0.0,0,0,0.0,156.0,0.0,156.0,0.0,6410.25641,6410.25641,0,0,0,0,0,1,1,0,1,126,33304,0,32,0.0,0.0,0.0,0.0,0.0,1
952,61927,23330,1,1,47,134.0,47,47,47.0,134,134,134.0,23330.0,0.0,23330.0,0.0,42.86326618,42.86326618,47,0,0,0,0,0,0,0,1,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
491,48736,3,2,0,0,0.0,0,0,0.0,0,0,0.0,3.0,0.0,3.0,0.0,666666.6667,0.0,0,1,0,0,0,0,0,0,0,0,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
363,59600,153,2,2,84,116.0,42,42,42.0,58,58,58.0,51.0,82.27393269,3.0,0.0,13071.89542,13071.89542,42,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
112,47422,10742695,23,32,2008,2745.0,640,0,87.30434783,976,0,85.78125,198938.7963,542212.4317,3.0,733931.1355,2.140989761,2.978768363,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
858,56790,9396781,9,15,98,188.0,19,0,10.88888889,34,0,12.53333333,408555.6957,1067047.231,3.0,1385858.843,0.957774795,1.596291326,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
433,37662,5414731,3,1,0,0.0,0,0,0.0,0,0,0.0,1804910.333,3051327.192,60.0,3706029.372,0.554044144,0.184681381,0,0,0,0,1,0,0,0,0,29200,8192,0,32,0.0,0.0,0.0,0.0,0.0,1
415,48930,12807265,21,32,2008,2745.0,640,0,95.61904762,976,0,85.78125,246293.5577,662936.7659,3.0,948469.3117,1.639694345,2.49858186,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
201,57406,8619452,9,15,104,188.0,22,0,11.55555556,34,0,12.53333333,374758.7826,962773.8374,3.0,1253077.758,1.044149907,1.740249844,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
525,49879,116712631,16,13,414,402.0,403,0,25.875,402,0,30.92307692,4168308.25,4838324.661,123.0,4055878.166,0.137088847,0.111384688,0,0,0,0,1,0,0,0,0,8192,1024,12,20,211601.5455,386272.1911,1376242.0,93642.0,30016.17884,1
69,52048,69262,3,4,427,2266.0,427,0,142.3333333,2266,0,566.5,11543.66667,16441.14174,2.0,21800.10206,43.313794,57.75172533,0,0,0,0,1,0,0,0,1,8192,237,1,20,0.0,0.0,0.0,0.0,0.0,1
135,55376,9790554,9,15,110,188.0,25,0,12.22222222,34,0,12.53333333,425676.2609,1107714.835,3.0,1548425.751,0.919253395,1.532088991,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
169,58840,928,2,0,0,0.0,0,0,0.0,0,0,0.0,928.0,0.0,928.0,0.0,2155.172414,0.0,0,0,0,0,0,1,0,0,0,364,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
680,51737,347128,2,2,88,88.0,44,44,44.0,44,44,44.0,115709.3333,200409.2481,3.0,0.0,5.761563458,5.761563458,44,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
244,47480,12353701,21,32,2008,2745.0,640,0,95.61904762,976,0,85.78125,237571.1731,643929.4898,3.0,933392.8921,1.69989544,2.590316861,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
245,443,3,2,0,37,0.0,37,0,18.5,0,0,0.0,3.0,0.0,3.0,0.0,666666.6667,0.0,0,0,1,0,0,1,0,0,0,972,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
908,61497,59587,1,1,95,177.0,95,95,95.0,177,177,177.0,59587.0,0.0,59587.0,0.0,16.78218403,16.78218403,95,0,0,0,0,0,0,0,1,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
55,443,15034,3,1,38,0.0,38,0,12.66666667,0,0,0.0,5011.333333,8438.541718,1.0,10629.22913,199.5476919,66.5158973,0,0,0,0,0,1,0,0,0,351,0,1,20,0.0,0.0,0.0,0.0,0.0,1
730,80,13316,6,3,2062,0.0,1448,0,343.6666667,0,0,0.0,1664.5,3437.222467,1.0,4173.220483,450.5857615,225.2928807,0,0,0,0,0,1,0,0,0,677,0,3,32,0.0,0.0,0.0,0.0,0.0,1
921,60391,41597060,2,2,129,227.0,80,49,64.5,162,65,113.5,13900000.0,23900000.0,47792.0,0.0,0.048080321,0.048080321,49,0,0,0,0,0,0,0,1,-1,-1,1,32,47792.0,0.0,47792.0,47792.0,0.0,1
132,55220,9671562,9,15,105,188.0,23,0,11.66666667,34,0,12.53333333,420502.6957,1093815.388,3.0,1449494.723,0.930563233,1.550938721,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
976,62318,30039527,2,2,105,290.0,54,51,52.5,179,111,145.0,10000000.0,17200000.0,48833.0,0.0,0.066578944,0.066578944,51,0,0,0,0,0,0,0,1,-1,-1,1,20,135003.0,0.0,135003.0,135003.0,0.0,1
114,59870,224,2,1,14,0.0,14,0,7.0,0,0,0.0,112.0,80.61017306,55.0,0.0,8928.571429,4464.285714,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
238,5038,15397203,18,27,757,27702.0,216,0,42.05555556,1764,0,1026.0,349936.4318,2261469.225,2.0,3653871.822,1.169043494,1.753565242,0,0,0,0,1,0,0,0,1,8192,360,6,20,387838.0,0.0,387838.0,387838.0,0.0,1
487,38492,131,2,0,0,0.0,0,0,0.0,0,0,0.0,131.0,0.0,131.0,0.0,15267.17557,0.0,0,0,0,0,0,1,0,0,0,274,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
521,34821,92458,3,0,0,0.0,0,0,0.0,0,0,0.0,46229.0,12191.93512,37608.0,12191.93512,32.4471652,0.0,0,0,0,0,0,1,0,0,0,288,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
886,48336,13105741,20,33,2008,2745.0,640,0,100.4,976,0,83.18181818,252033.4808,678639.103,4.0,967816.3265,1.526048775,2.517980479,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
534,55603,122889,2,2,68,326.0,34,34,34.0,163,163,163.0,40963.0,70944.80109,2.0,0.0,16.27484966,16.27484966,34,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
13,52632,3224054,5,1,123,46.0,46,0,24.6,46,46,46.0,644810.8,1412181.641,33.0,1576631.868,1.550842511,0.310168502,0,0,1,0,0,1,0,0,0,3398,399,2,32,0.0,0.0,0.0,0.0,0.0,1
939,54382,49,2,0,14,0.0,14,0,7.0,0,0,0.0,49.0,0.0,49.0,0.0,40816.32653,0.0,0,0,1,0,0,1,0,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0
254,47250,11956395,22,33,2008,2745.0,640,0,91.27272727,976,0,83.18181818,221414.7222,608863.6877,4.0,885240.8764,1.840019504,2.760029256,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
155,58932,3,2,0,14,0.0,14,0,7.0,0,0,0.0,3.0,0.0,3.0,0.0,666666.6667,0.0,0,0,1,0,0,1,0,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0
964,55468,61266775,12,11,1140,466.0,570,0,95.0,233,0,42.36363636,2784853.409,4535235.631,52.0,5202853.141,0.195864724,0.179542664,0,0,0,0,1,0,0,0,0,29200,114,2,32,125911.0,183867.065,501228.0,50623.0,15559.34239,1
863,80,4,2,0,0,0.0,0,0,0.0,0,0,0.0,4.0,0.0,4.0,0.0,500000.0,0.0,0,0,0,0,0,1,0,0,0,905,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
252,36830,22911,1,1,0,0.0,0,0,0.0,0,0,0.0,22911.0,0.0,22911.0,0.0,43.64715639,43.64715639,0,0,0,0,0,1,1,0,1,256,939,0,32,0.0,0.0,0.0,0.0,0.0,1
30,48200,13800155,21,32,2008,2745.0,640,0,95.61904762,976,0,85.78125,265387.5962,716373.2871,3.0,999133.2839,1.521722039,2.318814535,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
441,443,61,1,1,0,0.0,0,0,0.0,0,0,0.0,61.0,0.0,61.0,0.0,16393.44262,16393.44262,0,0,0,0,0,1,1,0,1,175,252,0,32,0.0,0.0,0.0,0.0,0.0,1
913,64755,50990,2,2,66,122.0,33,33,33.0,61,61,61.0,16996.66667,29393.19949,4.0,0.0,39.22337713,39.22337713,33,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
314,49064,10654069,21,32,2008,2745.0,640,0,95.61904762,976,0,85.78125,204885.9423,563369.2157,4.0,794982.9242,1.971077905,3.003547283,0,0,0,0,1,0,0,0,1,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0
396,54884,48,2,0,14,0.0,14,0,7.0,0,0,0.0,48.0,0.0,48.0,0.0,41666.66667,0.0,0,0,1,0,0,1,0,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0
73,49450,80,1,1,0,0.0,0,0,0.0,0,0,0.0,80.0,0.0,80.0,0.0,12500.0,12500.0,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
804,52718,250,2,1,14,0.0,14,0,7.0,0,0,0.0,125.0,42.42640687,95.0,0.0,8000.0,4000.0,0,0,1,0,0,1,0,0,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0
779,64032,31091,2,2,60,116.0,30,30,30.0,58,58,58.0,10363.66667,17904.51201,4.0,0.0,64.32729729,64.32729729,30,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
979,60522,13673458,2,2,124,251.0,76,48,62.0,158,93,125.5,4557819.333,7699705.436,5771.0,0.0,0.146268779,0.146268779,48,0,0,0,0,0,0,0,1,-1,-1,1,32,219873.0,0.0,219873.0,219873.0,0.0,1
173,80,117,1,1,0,0.0,0,0,0.0,0,0,0.0,117.0,0.0,117.0,0.0,8547.008547,8547.008547,0,0,0,0,0,1,1,0,1,514,32844,0,32,0.0,0.0,0.0,0.0,0.0,1
797,58380,246,2,2,82,254.0,41,41,41.0,127,127,127.0,82.0,100.1948102,4.0,0.0,8130.081301,8130.081301,41,0,0,0,0,0,0,0,1,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,1
909,60079,37820,1,1,55,55.0,55,55,55.0,55,55,55.0,37820.0,0.0,37820.0,0.0,26.44103649,26.44103649,55,0,0,0,0,0,0,0,1,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
148,48188,66,1,1,0,0.0,0,0,0.0,0,0,0.0,66.0,0.0,66.0,0.0,15151.51515,15151.51515,0,0,0,0,0,1,1,0,1,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0
248,11609,94027,2,2,78,352.0,39,39,39.0,176,176,176.0,31342.33333,54282.18365,1.0,0.0,21.27048614,21.27048614,39,0,0,0,0,0,0,0,1,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,1
873,57136,11135164,11,10,1181,7202.0,443,0,107.3636364,2083,0,720.2,556758.2,2219497.816,3.0,3120718.312,0.987861517,0.898055924,0,0,0,0,1,0,0,0,0,29200,63,4,32,1059667.0,0.0,1059667.0,1059667.0,0.0,1
940,443,4,2,0,31,0.0,31,0,15.5,0,0,0.0,4.0,0.0,4.0,0.0,500000.0,0.0,0,0,1,0,0,1,0,0,0,131,-1,0,20,0.0,0.0,0.0,0.0,0.0,1
736,54826,9100076,9,15,103,188.0,22,0,11.44444444,34,0,12.53333333,395655.4783,1029589.421,2.0,1463138.313,0.989002729,1.648337882,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
161,5803,11624615,15,16,9218,11058.0,1816,0,614.5333333,2372,0,691.125,387487.1667,1818150.318,3.0,2642072.52,1.290365315,1.37638967,0,0,0,0,1,0,0,0,1,8192,112,8,20,1625735.0,0.0,1625735.0,1625735.0,0.0,1
22,58614,9360860,9,15,105,188.0,24,0,11.66666667,34,0,12.53333333,406993.913,1061036.935,3.0,1349055.538,0.961450123,1.602416872,0,0,0,0,1,0,0,0,1,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0
951,123,29606,1,1,48,48.0,48,48,48.0,48,48,48.0,29606.0,0.0,29606.0,0.0,33.77693711,33.77693711,48,0,0,0,0,0,0,0,1,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,1
726,52650,3,2,0,14,0.0,14,0,7.0,0,0,0.0,3.0,0.0,3.0,0.0,666666.6667,0.0,0,0,1,0,0,1,0,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0
